NAME,GVKEY,YEAR,name,ein
COMMONWEALTH TEL CO PA ,3265,2000,COMMONWLTH TELE ENTER,23-2093008
COMMONWEALTH TEL CO PA ,3265,2001,COMMONWLTH TELE ENTER,23-2093008
COMMONWEALTH TEL CO PA ,3265,2002,COMMONWLTH TELE ENTER,23-2093008
CONCORD FABRICS INC ,3375,1995,CONCORD FABRICS INC  -CL A,13-5673758
CONCORD FABRICS INC ,3375,1996,CONCORD FABRICS INC  -CL A,13-5673758
CONCORD FABRICS INC ,3375,1997,CONCORD FABRICS INC  -CL A,13-5673758
CONCORD FABRICS INC ,3375,1998,CONCORD FABRICS INC  -CL A,13-5673758
COORS ADOLPH CO ,3505,1994,MOLSON COORS BEVERAGE CO,84-0178360
COORS ADOLPH CO ,3505,1995,MOLSON COORS BEVERAGE CO,84-0178360
COORS ADOLPH CO ,3505,1996,MOLSON COORS BEVERAGE CO,84-0178360
COORS ADOLPH CO ,3505,1997,MOLSON COORS BEVERAGE CO,84-0178360
COORS ADOLPH CO ,3505,1998,MOLSON COORS BEVERAGE CO,84-0178360
COORS ADOLPH CO ,3505,1999,MOLSON COORS BEVERAGE CO,84-0178360
COORS ADOLPH CO ,3505,2000,MOLSON COORS BEVERAGE CO,84-0178360
COORS ADOLPH CO ,3505,2001,MOLSON COORS BEVERAGE CO,84-0178360
COORS ADOLPH CO ,3505,2002,MOLSON COORS BEVERAGE CO,84-0178360
Crawford & Co ,3581,1995,CRAWFORD & CO,58-0506554
Crawford & Co ,3581,1996,CRAWFORD & CO,58-0506554
Crawford & Co ,3581,1997,CRAWFORD & CO,58-0506554
Crawford & Co ,3581,1998,CRAWFORD & CO,58-0506554
Crawford & Co ,3581,1999,CRAWFORD & CO,58-0506554
Crawford & Co ,3581,2000,CRAWFORD & CO,58-0506554
Crawford & Co ,3581,2001,CRAWFORD & CO,58-0506554
Crawford & Co ,3581,2002,CRAWFORD & CO,58-0506554
A T Cross ,3612,1994,COSTA INC   -CL A,05-0126220
A T Cross ,3612,1995,COSTA INC   -CL A,05-0126220
A T Cross ,3612,1996,COSTA INC   -CL A,05-0126220
A T Cross ,3612,1997,COSTA INC   -CL A,05-0126220
A T Cross ,3612,1998,COSTA INC   -CL A,05-0126220
A T Cross ,3612,1999,COSTA INC   -CL A,05-0126220
A T Cross ,3612,2000,COSTA INC   -CL A,05-0126220
A T Cross ,3612,2001,COSTA INC   -CL A,05-0126220
A T Cross ,3612,2002,COSTA INC   -CL A,05-0126220
Crown Central Petroleum Corp ,3618,1994,CROWN CENTRAL PETROL  -CL B,52-0550682
Crown Central Petroleum Corp ,3618,1995,CROWN CENTRAL PETROL  -CL B,52-0550682
Crown Central Petroleum Corp ,3618,1996,CROWN CENTRAL PETROL  -CL B,52-0550682
Crown Central Petroleum Corp ,3618,1997,CROWN CENTRAL PETROL  -CL B,52-0550682
Crown Central Petroleum Corp ,3618,1998,CROWN CENTRAL PETROL  -CL B,52-0550682
Crown Central Petroleum Corp ,3618,1999,CROWN CENTRAL PETROL  -CL B,52-0550682
Crown Central Petroleum Corp ,3618,2000,CROWN CENTRAL PETROL  -CL B,52-0550682
D E P CORP ,3693,1995,DEP CORP,95-2040819
DEISEL WEMMER GILBERT CORP ,3708,1995,WENDY'S CO,38-0471180
DEISEL WEMMER GILBERT CORP ,3708,1996,WENDY'S CO,38-0471180
DEISEL WEMMER GILBERT CORP ,3708,1997,WENDY'S CO,38-0471180
DEISEL WEMMER GILBERT CORP ,3708,1998,WENDY'S CO,38-0471180
DEISEL WEMMER GILBERT CORP ,3708,1999,WENDY'S CO,38-0471180
DEISEL WEMMER GILBERT CORP ,3708,2000,WENDY'S CO,38-0471180
DEISEL WEMMER GILBERT CORP ,3708,2001,WENDY'S CO,38-0471180
DAIRY MART CONVENIENCE STORES ,3713,1994,DAIRY MART CONVENIENCE STRS,04-2497894
DAIRY MART CONVENIENCE STORES ,3713,1995,DAIRY MART CONVENIENCE STRS,04-2497894
DAIRY MART CONVENIENCE STORES ,3713,1996,DAIRY MART CONVENIENCE STRS,04-2497894
DAIRY MART CONVENIENCE STORES ,3713,1997,DAIRY MART CONVENIENCE STRS,04-2497894
DAIRY MART CONVENIENCE STORES ,3713,1998,DAIRY MART CONVENIENCE STRS,04-2497894
DAIRY MART CONVENIENCE STORES ,3713,1999,DAIRY MART CONVENIENCE STRS,04-2497894
DART DRUG CORP ,3747,1995,DART GROUP CORP  -CL A,53-0242973
DART DRUG CORP ,3747,1996,DART GROUP CORP  -CL A,53-0242973
DART DRUG CORP ,3747,1997,DART GROUP CORP  -CL A,53-0242973
INRANGE TECHNOLOGIES CORP ,3769,2001,INRANGE TECHNOLOGIES CORP,06-0962862
INRANGE TECHNOLOGIES CORP ,3769,2002,INRANGE TECHNOLOGIES CORP,06-0962862
Dekalb Energy ,3837,1994,DEKALB ENERGY CO  -CL B,36-0987809
D R S TECHNOLOGIES INC ,3918,1995,DRS TECHNOLOGIES INC,13-2632319
D R S TECHNOLOGIES INC ,3918,1996,DRS TECHNOLOGIES INC,13-2632319
Dillard's ,3964,1994,DILLARDS INC  -CL A,71-0388071
Dillard's ,3964,1995,DILLARDS INC  -CL A,71-0388071
Dillard's ,3964,1996,DILLARDS INC  -CL A,71-0388071
Dillard's ,3964,1997,DILLARDS INC  -CL A,71-0388071
Dillard's ,3964,1998,DILLARDS INC  -CL A,71-0388071
Dillard's ,3964,1999,DILLARDS INC  -CL A,71-0388071
Dillard's ,3964,2000,DILLARDS INC  -CL A,71-0388071
Dillard's ,3964,2001,DILLARDS INC  -CL A,71-0388071
Dillard's ,3964,2002,DILLARDS INC  -CL A,71-0388071
Dixie Yarns ,4001,1994,DIXIE GROUP INC,62-0183370
Dixie Yarns ,4001,1995,DIXIE GROUP INC,62-0183370
Dixie Yarns ,4001,1996,DIXIE GROUP INC,62-0183370
Dixie Yarns ,4001,1997,DIXIE GROUP INC,62-0183370
Dixie Yarns ,4001,1998,DIXIE GROUP INC,62-0183370
Dixie Yarns ,4001,1999,DIXIE GROUP INC,62-0183370
Dixie Yarns ,4001,2000,DIXIE GROUP INC,62-0183370
Dixie Yarns ,4001,2001,DIXIE GROUP INC,62-0183370
Dixie Yarns ,4001,2002,DIXIE GROUP INC,62-0183370
Dow Jones ,4062,1994,DOW JONES & CO INC,13-5034940
Dow Jones ,4062,1995,DOW JONES & CO INC,13-5034940
Dow Jones ,4062,1996,DOW JONES & CO INC,13-5034940
Dow Jones ,4062,1997,DOW JONES & CO INC,13-5034940
Dow Jones ,4062,1998,DOW JONES & CO INC,13-5034940
Dow Jones ,4062,1999,DOW JONES & CO INC,13-5034940
Dow Jones ,4062,2000,DOW JONES & CO INC,13-5034940
Dow Jones ,4062,2001,DOW JONES & CO INC,13-5034940
Dow Jones ,4062,2002,DOW JONES & CO INC,13-5034940
EXPLORATION SURVEYS INC ,4156,1995,SUPREME INDUSTRIES INC,75-1670945
EXPLORATION SURVEYS INC ,4156,1996,SUPREME INDUSTRIES INC,75-1670945
EXPLORATION SURVEYS INC ,4156,1997,SUPREME INDUSTRIES INC,75-1670945
EXPLORATION SURVEYS INC ,4156,1998,SUPREME INDUSTRIES INC,75-1670945
EXPLORATION SURVEYS INC ,4156,1999,SUPREME INDUSTRIES INC,75-1670945
EXPLORATION SURVEYS INC ,4156,2000,SUPREME INDUSTRIES INC,75-1670945
EXPLORATION SURVEYS INC ,4156,2001,SUPREME INDUSTRIES INC,75-1670945
EXPLORATION SURVEYS INC ,4156,2002,SUPREME INDUSTRIES INC,75-1670945
E Z EM INC ,4162,1995,E-Z-EM INC,11-1999504
E Z EM INC ,4162,1996,E-Z-EM INC,11-1999504
E Z EM INC ,4162,1997,E-Z-EM INC,11-1999504
E Z EM INC ,4162,1998,E-Z-EM INC,11-1999504
E Z EM INC ,4162,1999,E-Z-EM INC,11-1999504
E Z EM INC ,4162,2000,E-Z-EM INC,11-1999504
E Z EM INC ,4162,2001,E-Z-EM INC,11-1999504
E Z EM INC ,4162,2002,E-Z-EM INC,11-1999504
EATON VANCE CORP ,4201,1994,EATON VANCE CORP,04-2718215
EATON VANCE CORP ,4201,1995,EATON VANCE CORP,04-2718215
EATON VANCE CORP ,4201,1996,EATON VANCE CORP,04-2718215
EATON VANCE CORP ,4201,1997,EATON VANCE CORP,04-2718215
EATON VANCE CORP ,4201,1998,EATON VANCE CORP,04-2718215
EATON VANCE CORP ,4201,1999,EATON VANCE CORP,04-2718215
EATON VANCE CORP ,4201,2000,EATON VANCE CORP,04-2718215
EATON VANCE CORP ,4201,2001,EATON VANCE CORP,04-2718215
EATON VANCE CORP ,4201,2002,EATON VANCE CORP,04-2718215
ELECTRONIC TELE COMMUNICATIONS ,4292,1995,ELECTR TELE-COMMUNCTN,39-1357760
ELECTRONIC TELE COMMUNICATIONS ,4292,1996,ELECTR TELE-COMMUNCTN,39-1357760
ELECTRONIC TELE COMMUNICATIONS ,4292,1997,ELECTR TELE-COMMUNCTN,39-1357760
ELECTRONIC TELE COMMUNICATIONS ,4292,1998,ELECTR TELE-COMMUNCTN,39-1357760
ELECTRONIC TELE COMMUNICATIONS ,4292,1999,ELECTR TELE-COMMUNCTN,39-1357760
ELECTRONIC TELE COMMUNICATIONS ,4292,2000,ELECTR TELE-COMMUNCTN,39-1357760
ELECTRONIC TELE COMMUNICATIONS ,4292,2001,ELECTR TELE-COMMUNCTN,39-1357760
ELECTRONIC TELE COMMUNICATIONS ,4292,2002,ELECTR TELE-COMMUNCTN,39-1357760
ENERGY CONVERSION DEVICES INC ,4352,1995,ENERGY CONVERSION DEV,38-1749884
ENERGY CONVERSION DEVICES INC ,4352,1996,ENERGY CONVERSION DEV,38-1749884
ENERGY CONVERSION DEVICES INC ,4352,1997,ENERGY CONVERSION DEV,38-1749884
ENERGY CONVERSION DEVICES INC ,4352,1998,ENERGY CONVERSION DEV,38-1749884
ENERGY CONVERSION DEVICES INC ,4352,1999,ENERGY CONVERSION DEV,38-1749884
ENERGY CONVERSION DEVICES INC ,4352,2000,ENERGY CONVERSION DEV,38-1749884
ENERGY CONVERSION DEVICES INC ,4352,2001,ENERGY CONVERSION DEV,38-1749884
ENERGY CONVERSION DEVICES INC ,4352,2002,ENERGY CONVERSION DEV,38-1749884
FABRI CENTERS AMERICA INC ,4523,1996,JO-ANN STORES INC,34-0720629
FABRI CENTERS AMERICA INC ,4523,1997,JO-ANN STORES INC,34-0720629
FABRI CENTERS AMERICA INC ,4523,1998,JO-ANN STORES INC,34-0720629
FABRI CENTERS AMERICA INC ,4523,1999,JO-ANN STORES INC,34-0720629
FABRI CENTERS AMERICA INC ,4523,2000,JO-ANN STORES INC,34-0720629
FABRI CENTERS AMERICA INC ,4523,2001,JO-ANN STORES INC,34-0720629
FABRI CENTERS AMERICA INC ,4523,2002,JO-ANN STORES INC,34-0720629
FEDDERS QUIGAN CORP ,4595,1995,FEDDERS CORP,22-2572390
FEDDERS QUIGAN CORP ,4595,1996,FEDDERS CORP,22-2572390
FEDDERS QUIGAN CORP ,4595,1997,FEDDERS CORP,22-2572390
FEDDERS QUIGAN CORP ,4595,1998,FEDDERS CORP,22-2572390
FEDDERS QUIGAN CORP ,4595,1999,FEDDERS CORP,22-2572390
FEDDERS QUIGAN CORP ,4595,2000,FEDDERS CORP,22-2572390
FEDDERS QUIGAN CORP ,4595,2002,FEDDERS CORP,22-2572390
Figgie International ,4641,1994,SCOTT TECHNOLOGIES INC,52-1297376
Figgie International ,4641,1995,SCOTT TECHNOLOGIES INC,52-1297376
Figgie International ,4641,1996,SCOTT TECHNOLOGIES INC,52-1297376
Figgie International ,4641,1997,SCOTT TECHNOLOGIES INC,52-1297376
Figgie International ,4641,1998,SCOTT TECHNOLOGIES INC,52-1297376
FILTERTEK INC ,4645,1995,SCHAWK INC  -CL A,66-0323724
FILTERTEK INC ,4645,1996,SCHAWK INC  -CL A,66-0323724
FIRST CITIZENS BANCSHARES INC NC ,4690,1995,FIRST CITIZENS BANCSH  -CL A,56-1528994
FIRST CITIZENS BANCSHARES INC NC ,4690,1996,FIRST CITIZENS BANCSH  -CL A,56-1528994
FIRST CITIZENS BANCSHARES INC NC ,4690,1997,FIRST CITIZENS BANCSH  -CL A,56-1528994
FIRST CITIZENS BANCSHARES INC NC ,4690,1998,FIRST CITIZENS BANCSH  -CL A,56-1528994
FIRST CITIZENS BANCSHARES INC NC ,4690,1999,FIRST CITIZENS BANCSH  -CL A,56-1528994
FIRST CITIZENS BANCSHARES INC NC ,4690,2000,FIRST CITIZENS BANCSH  -CL A,56-1528994
FIRST CITIZENS BANCSHARES INC NC ,4690,2001,FIRST CITIZENS BANCSH  -CL A,56-1528994
FIRST CITIZENS BANCSHARES INC NC ,4690,2002,FIRST CITIZENS BANCSH  -CL A,56-1528994
FIRST HAWAIIAN BK HON ,4708,1999,BANCWEST CORP,99-0156159
FIRST HAWAIIAN BK HON ,4708,2000,BANCWEST CORP,99-0156159
FIRST HAWAIIAN BK HON ,4708,2001,BANCWEST CORP,99-0156159
FLORIDA EAST COAST RY CO ,4790,2001,FLORIDA EAST COAST INDS,59-2349968
FLORIDA EAST COAST RY CO ,4790,2002,FLORIDA EAST COAST INDS,59-2349968
FONAR CORP ,4826,1995,FONAR CORP,11-2464137
FONAR CORP ,4826,1996,FONAR CORP,11-2464137
FONAR CORP ,4826,1997,FONAR CORP,11-2464137
FONAR CORP ,4826,1998,FONAR CORP,11-2464137
FONAR CORP ,4826,1999,FONAR CORP,11-2464137
FONAR CORP ,4826,2000,FONAR CORP,11-2464137
FONAR CORP ,4826,2001,FONAR CORP,11-2464137
FONAR CORP ,4826,2002,FONAR CORP,11-2464137
Food Lion ,4828,1994,DELHAIZE AMERICA INC,56-0660192
Food Lion ,4828,1995,DELHAIZE AMERICA INC,56-0660192
Food Lion ,4828,1996,DELHAIZE AMERICA INC,56-0660192
Food Lion ,4828,1997,DELHAIZE AMERICA INC,56-0660192
Food Lion ,4828,1998,DELHAIZE AMERICA INC,56-0660192
Food Lion ,4828,1999,DELHAIZE AMERICA INC,56-0660192
Delhaize America Inc ,4828,2000,DELHAIZE AMERICA INC,56-0660192
FORD MOTOR CO ,4839,1995,FORD MOTOR CO,38-0549190
FORD MOTOR CO ,4839,1996,FORD MOTOR CO,38-0549190
FORD MOTOR CO ,4839,1997,FORD MOTOR CO,38-0549190
FORD MOTOR CO ,4839,1998,FORD MOTOR CO,38-0549190
FORD MOTOR CO ,4839,1999,FORD MOTOR CO,38-0549190
FORD MOTOR CO ,4839,2000,FORD MOTOR CO,38-0549190
FORD MOTOR CO ,4839,2001,FORD MOTOR CO,38-0549190
FORD MOTOR CO ,4839,2002,FORD MOTOR CO,38-0549190
FOREST CITY ENTERPRISES INC ,4842,1994,FOREST CITY REALTY TRUST INC,47-4113168
FOREST CITY ENTERPRISES INC ,4842,1995,FOREST CITY REALTY TRUST INC,47-4113168
FOREST CITY ENTERPRISES INC ,4842,1996,FOREST CITY REALTY TRUST INC,47-4113168
FOREST CITY ENTERPRISES INC ,4842,1997,FOREST CITY REALTY TRUST INC,47-4113168
FOREST CITY ENTERPRISES INC ,4842,1998,FOREST CITY REALTY TRUST INC,47-4113168
FOREST CITY ENTERPRISES INC ,4842,1999,FOREST CITY REALTY TRUST INC,47-4113168
FOREST CITY ENTERPRISES INC ,4842,2000,FOREST CITY REALTY TRUST INC,47-4113168
FOREST CITY ENTERPRISES INC ,4842,2001,FOREST CITY REALTY TRUST INC,47-4113168
FOREST CITY ENTERPRISES INC ,4842,2002,FOREST CITY REALTY TRUST INC,47-4113168
FREDERICKS HOLLYWOOD INC ,4892,1995,FREDERICKS OF HOLLYWD  -CL B,95-2666265
FREDERICKS HOLLYWOOD INC ,4892,1996,FREDERICKS OF HOLLYWD  -CL B,95-2666265
G & K SERVICES INC ,4936,1995,G&K SERVICES INC  -CL A,41-0449530
G & K SERVICES INC ,4936,1996,G&K SERVICES INC  -CL A,41-0449530
G & K SERVICES INC ,4936,1997,G&K SERVICES INC  -CL A,41-0449530
G & K SERVICES INC ,4936,1998,G&K SERVICES INC  -CL A,41-0449530
G & K SERVICES INC ,4936,1999,G&K SERVICES INC  -CL A,41-0449530
G & K SERVICES INC ,4936,2000,G&K SERVICES INC  -CL A,41-0449530
G & K SERVICES INC ,4936,2001,G&K SERVICES INC  -CL A,41-0449530
G & K SERVICES INC ,4936,2002,G&K SERVICES INC  -CL A,41-0449530
GENENTECH INC ,5020,1994,GENENTECH INC,94-2347624
GENENTECH INC ,5020,1995,GENENTECH INC,94-2347624
GENENTECH INC ,5020,1996,GENENTECH INC,94-2347624
GENENTECH INC ,5020,1997,GENENTECH INC,94-2347624
GENENTECH INC ,5020,1998,GENENTECH INC,94-2347624
GENENTECH INC ,5020,1999,GENENTECH INC,94-2347624
General Binding ,5032,1994,GENERAL BINDING CORP,36-0887470
General Binding ,5032,1995,GENERAL BINDING CORP,36-0887470
General Binding ,5032,1996,GENERAL BINDING CORP,36-0887470
General Binding ,5032,1997,GENERAL BINDING CORP,36-0887470
General Binding ,5032,1998,GENERAL BINDING CORP,36-0887470
General Binding ,5032,1999,GENERAL BINDING CORP,36-0887470
General Binding ,5032,2000,GENERAL BINDING CORP,36-0887470
General Binding ,5032,2001,GENERAL BINDING CORP,36-0887470
General Binding ,5032,2002,GENERAL BINDING CORP,36-0887470
Harcourt General ,5038,1994,HARCOURT GENERAL INC,04-1619609
Harcourt General ,5038,1995,HARCOURT GENERAL INC,04-1619609
Harcourt General ,5038,1996,HARCOURT GENERAL INC,04-1619609
Harcourt General ,5038,1997,HARCOURT GENERAL INC,04-1619609
Harcourt General ,5038,1998,HARCOURT GENERAL INC,04-1619609
Harcourt General ,5038,1999,HARCOURT GENERAL INC,04-1619609
Harcourt General ,5038,2000,HARCOURT GENERAL INC,04-1619609
GENERAL DATACOMM INDS INC ,5043,1995,GENERAL DATACOMM INDUSTRIES,06-0853856
GENERAL DATACOMM INDS INC ,5043,1996,GENERAL DATACOMM INDUSTRIES,06-0853856
GENERAL DATACOMM INDS INC ,5043,1997,GENERAL DATACOMM INDUSTRIES,06-0853856
GENERAL DATACOMM INDS INC ,5043,1998,GENERAL DATACOMM INDUSTRIES,06-0853856
GENERAL DATACOMM INDS INC ,5043,1999,GENERAL DATACOMM INDUSTRIES,06-0853856
GENERAL DATACOMM INDS INC ,5043,2000,GENERAL DATACOMM INDUSTRIES,06-0853856
GENERAL DATACOMM INDS INC ,5043,2001,GENERAL DATACOMM INDUSTRIES,06-0853856
GENESEE BREWING INC ,5111,1995,GENESEE CORP  -CL B,16-0445920
GENESEE BREWING INC ,5111,1996,GENESEE CORP  -CL B,16-0445920
GENESEE BREWING INC ,5111,1997,GENESEE CORP  -CL B,16-0445920
GENESEE BREWING INC ,5111,1998,GENESEE CORP  -CL B,16-0445920
GENESEE BREWING INC ,5111,1999,GENESEE CORP  -CL B,16-0445920
GENESEE BREWING INC ,5111,2000,GENESEE CORP  -CL B,16-0445920
GENESEE BREWING INC ,5111,2001,GENESEE CORP  -CL B,16-0445920
GENESEE BREWING INC ,5111,2002,GENESEE CORP  -CL B,16-0445920
GENOVESE DRUG STORES INC ,5121,1995,GENOVESE DRUG STORES  -CL A,11-1556812
GENOVESE DRUG STORES INC ,5121,1996,GENOVESE DRUG STORES  -CL A,11-1556812
GENOVESE DRUG STORES INC ,5121,1997,GENOVESE DRUG STORES  -CL A,11-1556812
GENOVESE DRUG STORES INC ,5121,1998,GENOVESE DRUG STORES  -CL A,11-1556812
Giant Food Inc ,5151,1994,GIANT FOOD INC  -CL A,53-0073545
Giant Food Inc ,5151,1995,GIANT FOOD INC  -CL A,53-0073545
Giant Food Inc ,5151,1996,GIANT FOOD INC  -CL A,53-0073545
Giant Food Inc ,5151,1997,GIANT FOOD INC  -CL A,53-0073545
Giant Food Inc ,5151,1998,GIANT FOOD INC  -CL A,53-0073545
GILBERT ASSOCIATES INC ,5166,1995,SALIENT 3 COMMUN INC  -CL A,23-2280922
GILBERT ASSOCIATES INC ,5166,1996,SALIENT 3 COMMUN INC  -CL A,23-2280922
GILBERT ASSOCIATES INC ,5166,1997,SALIENT 3 COMMUN INC  -CL A,23-2280922
GILBERT ASSOCIATES INC ,5166,1998,SALIENT 3 COMMUN INC  -CL A,23-2280922
GILBERT ASSOCIATES INC ,5166,1999,SALIENT 3 COMMUN INC  -CL A,23-2280922
GILBERT ASSOCIATES INC ,5166,2000,SALIENT 3 COMMUN INC  -CL A,23-2280922
GILBERT ASSOCIATES INC ,5166,2001,SALIENT 3 COMMUN INC  -CL A,23-2280922
GILBERT ASSOCIATES INC ,5166,2002,SALIENT 3 COMMUN INC  -CL A,23-2280922
GRAPHIC INDUSTRIES ,5275,1995,GRAPHIC INDUSTRIES,58-1101633
GRAPHIC INDUSTRIES ,5275,1997,GRAPHIC INDUSTRIES,58-1101633
GRAY COMMUNICATIONS SYSTEMS INC ,5284,1997,GRAY TELEVISION INC,58-0285030
GRAY COMMUNICATIONS SYSTEMS INC ,5284,1998,GRAY TELEVISION INC,58-0285030
GRAY COMMUNICATIONS SYSTEMS INC ,5284,1999,GRAY TELEVISION INC,58-0285030
GRAY COMMUNICATIONS SYSTEMS INC ,5284,2000,GRAY TELEVISION INC,58-0285030
GRAY COMMUNICATIONS SYSTEMS INC ,5284,2001,GRAY TELEVISION INC,58-0285030
GRAY COMMUNICATIONS SYSTEMS INC ,5284,2002,GRAY TELEVISION INC,58-0285030
GREIF BROTHERS CORP ,5338,1995,GREIF INC  -CL A,31-4388903
GREIF BROTHERS CORP ,5338,1996,GREIF INC  -CL A,31-4388903
GREIF BROTHERS CORP ,5338,1997,GREIF INC  -CL A,31-4388903
GREIF BROTHERS CORP ,5338,1998,GREIF INC  -CL A,31-4388903
GREIF BROTHERS CORP ,5338,1999,GREIF INC  -CL A,31-4388903
GREIF BROTHERS CORP ,5338,2000,GREIF INC  -CL A,31-4388903
GREIF BROTHERS CORP ,5338,2001,GREIF INC  -CL A,31-4388903
GREIF BROTHERS CORP ,5338,2002,GREIF INC  -CL A,31-4388903
GREY ADVERTISING INC ,5340,1995,GREY GLOBAL GROUP INC,13-0802840
GREY ADVERTISING INC ,5340,1996,GREY GLOBAL GROUP INC,13-0802840
GREY ADVERTISING INC ,5340,1997,GREY GLOBAL GROUP INC,13-0802840
GREY ADVERTISING INC ,5340,1998,GREY GLOBAL GROUP INC,13-0802840
GREY ADVERTISING INC ,5340,1999,GREY GLOBAL GROUP INC,13-0802840
GREY ADVERTISING INC ,5340,2000,GREY GLOBAL GROUP INC,13-0802840
GREY ADVERTISING INC ,5340,2001,GREY GLOBAL GROUP INC,13-0802840
GREY ADVERTISING INC ,5340,2002,GREY GLOBAL GROUP INC,13-0802840
HAVERTY FURNITURE COS INC ,5523,1995,HAVERTY FURNITURE,58-0281900
HAVERTY FURNITURE COS INC ,5523,1996,HAVERTY FURNITURE,58-0281900
HAVERTY FURNITURE COS INC ,5523,1997,HAVERTY FURNITURE,58-0281900
HAVERTY FURNITURE COS INC ,5523,1998,HAVERTY FURNITURE,58-0281900
HAVERTY FURNITURE COS INC ,5523,1999,HAVERTY FURNITURE,58-0281900
HAVERTY FURNITURE COS INC ,5523,2000,HAVERTY FURNITURE,58-0281900
HAVERTY FURNITURE COS INC ,5523,2001,HAVERTY FURNITURE,58-0281900
HAVERTY FURNITURE COS INC ,5523,2002,HAVERTY FURNITURE,58-0281900
Hechinger Co ,5558,1994,HECHINGER CO  -CL A,52-1001530
Hechinger Co ,5558,1995,HECHINGER CO  -CL A,52-1001530
Hechinger Co ,5558,1996,HECHINGER CO  -CL A,52-1001530
Hechinger Co ,5558,1997,HECHINGER CO  -CL A,52-1001530
HEICO CORP NEW ,5567,1999,HEICO CORP,65-0341002
HEICO CORP NEW ,5567,2000,HEICO CORP,65-0341002
HEICO CORP NEW ,5567,2001,HEICO CORP,65-0341002
HEICO CORP NEW ,5567,2002,HEICO CORP,65-0341002
Helene Curtis ,5574,1993,HELENE CURTIS INDS,36-3398349
Helene Curtis ,5574,1994,HELENE CURTIS INDS,36-3398349
Helene Curtis ,5574,1995,HELENE CURTIS INDS,36-3398349
HERSHEY FOODS CORP ,5597,1994,HERSHEY CO,23-0691590
HERSHEY FOODS CORP ,5597,1995,HERSHEY CO,23-0691590
HERSHEY FOODS CORP ,5597,1996,HERSHEY CO,23-0691590
HERSHEY FOODS CORP ,5597,1997,HERSHEY CO,23-0691590
HERSHEY FOODS CORP ,5597,1998,HERSHEY CO,23-0691590
HERSHEY FOODS CORP ,5597,1999,HERSHEY CO,23-0691590
HERSHEY FOODS CORP ,5597,2000,HERSHEY CO,23-0691590
HERSHEY FOODS CORP ,5597,2001,HERSHEY CO,23-0691590
HERSHEY FOODS CORP ,5597,2002,HERSHEY CO,23-0691590
Hertz Corp ,5600,1998,HERTZ GLOBAL HOLDINGS INC,61-1770902
Hertz Corp ,5600,1999,HERTZ GLOBAL HOLDINGS INC,61-1770902
Hertz Corp ,5600,2000,HERTZ GLOBAL HOLDINGS INC,61-1770902
HICKOK ELECTRICAL INSTR CO ,5621,1995,CRAWFORD UNITED CORP,34-0288470
HICKOK ELECTRICAL INSTR CO ,5621,1996,CRAWFORD UNITED CORP,34-0288470
HICKOK ELECTRICAL INSTR CO ,5621,1997,CRAWFORD UNITED CORP,34-0288470
HICKOK ELECTRICAL INSTR CO ,5621,1998,CRAWFORD UNITED CORP,34-0288470
HICKOK ELECTRICAL INSTR CO ,5621,1999,CRAWFORD UNITED CORP,34-0288470
HICKOK ELECTRICAL INSTR CO ,5621,2000,CRAWFORD UNITED CORP,34-0288470
HICKOK ELECTRICAL INSTR CO ,5621,2001,CRAWFORD UNITED CORP,34-0288470
HICKOK ELECTRICAL INSTR CO ,5621,2002,CRAWFORD UNITED CORP,34-0288470
HOVNANIAN ENTERPRISES INC ,5750,1995,HOVNANIAN ENTRPRS INC  -CL A,22-1851059
HOVNANIAN ENTERPRISES INC ,5750,1996,HOVNANIAN ENTRPRS INC  -CL A,22-1851059
HOVNANIAN ENTERPRISES INC ,5750,1997,HOVNANIAN ENTRPRS INC  -CL A,22-1851059
HOVNANIAN ENTERPRISES INC ,5750,1998,HOVNANIAN ENTRPRS INC  -CL A,22-1851059
HOVNANIAN ENTERPRISES INC ,5750,1999,HOVNANIAN ENTRPRS INC  -CL A,22-1851059
HOVNANIAN ENTERPRISES INC ,5750,2000,HOVNANIAN ENTRPRS INC  -CL A,22-1851059
HOVNANIAN ENTERPRISES INC ,5750,2001,HOVNANIAN ENTRPRS INC  -CL A,22-1851059
HOVNANIAN ENTERPRISES INC ,5750,2002,HOVNANIAN ENTRPRS INC  -CL A,22-1851059
URSTADT BIDDLE PROPERTIES INC ,5763,1999,URSTADT BIDDLE PROPERTIES,04-2458042
URSTADT BIDDLE PROPERTIES INC ,5763,2000,URSTADT BIDDLE PROPERTIES,04-2458042
URSTADT BIDDLE PROPERTIES INC ,5763,2001,URSTADT BIDDLE PROPERTIES,04-2458042
URSTADT BIDDLE PROPERTIES INC ,5763,2002,URSTADT BIDDLE PROPERTIES,04-2458042
Hubbell Inc ,5764,1994,HUBBELL INC,06-0397030
Hubbell Inc ,5764,1995,HUBBELL INC,06-0397030
Hubbell Inc ,5764,1996,HUBBELL INC,06-0397030
Hubbell Inc ,5764,1997,HUBBELL INC,06-0397030
Hubbell Inc ,5764,1998,HUBBELL INC,06-0397030
Hubbell Inc ,5764,1999,HUBBELL INC,06-0397030
Hubbell Inc ,5764,2000,HUBBELL INC,06-0397030
Hubbell Inc ,5764,2001,HUBBELL INC,06-0397030
Hubbell Inc ,5764,2002,HUBBELL INC,06-0397030
HYDE ATHLETIC INDS INC ,5802,1995,SAUCONY INC  -CL B,04-1465840
